,barrio,Precio M2,Distancia Subte,lat,lon,estacion
6236,VILLA URQUIZA,2875.0,1283.8764674203562,-34.5748929,-58.499552,355.0
6237,VILLA URQUIZA,2480.769230769231,562.4017111243118,-34.570471999999995,-58.483293,170.0
6238,VILLA URQUIZA,2659.090909090909,490.49479361413717,-34.571051000000004,-58.483609,170.0
6239,VILLA URQUIZA,3250.0,629.2045758034435,-34.5725684,-58.47847660000001,162.0
6240,VILLA URQUIZA,2500.0,1146.9987629873858,-34.56857,-58.49685600000001,355.0
6241,VILLA URQUIZA,2682.926829268293,1061.9921942159294,-34.572717600000004,-58.46990200000001,159.0
6242,VILLA URQUIZA,3285.714285714286,1474.5630588246217,-34.56129910000001,-58.4830752,168.0
6243,VILLA URQUIZA,3428.5714285714284,341.55235992223135,-34.5710974,-58.4892286,168.0
6244,VILLA URQUIZA,3750.0,290.8136513862383,-34.5714977,-58.4890036,168.0
6245,VILLA URQUIZA,2000.0,713.2692167637591,-34.567881799999995,-58.4851661,168.0
6246,VILLA URQUIZA,2875.0,1043.9719348475403,-34.5659076,-58.4824898,170.0
6247,VILLA URQUIZA,2255.8139534883717,948.248145259819,-34.572819700000004,-58.4736211,159.0
6248,VILLA URQUIZA,3734.375,384.2016050352253,-34.573523,-58.4914234,355.0
6249,VILLA URQUIZA,2723.404255319149,607.6982857762315,-34.568564074099996,-58.4860639288,168.0
6250,VILLA URQUIZA,1851.8518518518522,1176.3504198413418,-34.566969,-58.478875,170.0
6251,VILLA URQUIZA,2285.714285714286,1269.4663101214435,-34.572839,-58.499408,355.0
6252,VILLA URQUIZA,1731.4814814814815,377.4961995744398,-34.570445,-58.4871101,168.0
6253,VILLA URQUIZA,3088.2352941176478,854.5501932828153,-34.5796048,-58.493287,166.0
6254,VILLA URQUIZA,1557.6923076923074,470.46682809266,-34.5773906,-58.4905619,166.0
7490,CHACARITA,2217.391304347826,106.07131144347301,-34.585998499999995,-58.45443630000001,149.0
7491,CHACARITA,2842.105263157894,106.07131144347301,-34.585998499999995,-58.45443630000001,149.0
7492,CHACARITA,3651.6853932584254,874.073685522243,-34.5822469,-58.4484841,147.0
7493,CHACARITA,2061.855670103093,744.0654015463589,-34.5800785,-58.4529235,149.0
7494,CHACARITA,2582.7586206896553,175.82751486375093,-34.5848084,-58.455021,149.0
7495,CHACARITA,2452.830188679245,670.1133997472899,-34.5892524,-58.4418157,145.0
7496,CHACARITA,3870.967741935484,975.057889184645,-34.5817898,-58.4476851,147.0
7497,CHACARITA,2820.5128205128203,761.4840907314725,-34.5802185471,-58.4584266678,149.0
7498,CHACARITA,2488.6363636363635,702.200934968197,-34.5862782,-58.4440022,143.0
7499,CHACARITA,2510.204081632653,839.0113583161431,-34.582961600000004,-58.44837420000001,152.0
7500,CHACARITA,3723.4042553191493,873.8399300566406,-34.5820205,-58.4486636,147.0
7501,CHACARITA,3170.212765957447,319.2846707532795,-34.5887407,-58.4487441,143.0
7502,CHACARITA,2045.4545454545453,319.2846707532795,-34.5887407,-58.4487441,143.0
7503,CHACARITA,3015.873015873016,943.4033533225637,-34.5820329302,-58.4478628239,147.0
7504,CHACARITA,2241.3793103448274,254.30609628672968,-34.592268,-58.450115,144.0
7505,CHACARITA,1750.0,631.2702462250685,-34.581581,-58.452207,149.0
7506,CHACARITA,3602.941176470588,934.3588819659526,-34.5814909,-58.4483922,147.0
7507,CHACARITA,2352.9411764705883,618.3032144274115,-34.5808008,-58.4558529,149.0
7508,CHACARITA,2500.0,859.9688007593397,-34.58308579999999,-58.4480592,152.0
7509,CHACARITA,3135.593220338983,468.1710202652505,-34.5873529,-58.4503124,151.0
7510,CHACARITA,2724.1379310344832,460.5008543040227,-34.5825201,-58.4537277,149.0
7511,CHACARITA,2155.172413793104,277.0710871076385,-34.5890787,-58.44855670000001,143.0
7512,CHACARITA,3046.1538461538453,967.705213609874,-34.5817437598,-58.4478020668,147.0
7513,CHACARITA,2346.938775510204,165.35564011088857,-34.5904584,-58.4488904,144.0
7514,CHACARITA,2640.0,229.1276685139563,-34.5900555,-58.4493062,144.0
7515,CHACARITA,2342.1052631578946,229.1276685139563,-34.5900555,-58.4493062,144.0
7516,CHACARITA,2444.444444444445,871.2867567748082,-34.5829727028,-58.448011369300005,152.0
7517,CHACARITA,2417.5824175824177,774.2081651075669,-34.5883136,-58.4412437,145.0
7518,CHACARITA,1818.1818181818185,774.2081651075669,-34.5883136,-58.4412437,145.0
7519,CHACARITA,2121.212121212121,705.4422961300546,-34.580525,-58.45275520000001,149.0
7520,CHACARITA,3260.8695652173915,852.9608976703299,-34.58159000000001,-58.449259,149.0
7521,CHACARITA,2135.0,907.8252858713222,-34.5783609,-58.4603566,351.0
7522,CHACARITA,3363.6363636363635,880.0605056615899,-34.582265,-58.448403000000006,147.0
7523,CHACARITA,2361.1111111111113,482.174032304282,-34.5871525,-58.446897,143.0
7524,CHACARITA,3645.833333333334,572.4590222770333,-34.5825233,-58.451851100000006,149.0
7525,CHACARITA,3333.333333333333,810.9811038279832,-34.5790515498,-58.4558592879,149.0
7526,CHACARITA,2631.578947368421,810.9811038279832,-34.5790515498,-58.4558592879,149.0
7527,CHACARITA,1955.3072625698323,419.186281671877,-34.5876620324,-58.4480604921,143.0
7528,CHACARITA,2538.4615384615386,741.2671859375444,-34.579765,-58.454154,149.0
7529,CHACARITA,2443.396226415094,741.2671859375444,-34.579765,-58.454154,149.0
7530,CHACARITA,2534.8837209302324,394.6671034750178,-34.586637,-58.451064,152.0
7531,CHACARITA,2300.0,699.0347409965826,-34.5868219,-58.4433851,143.0
7532,CHACARITA,2280.701754385965,785.6984589120973,-34.5806914,-58.4510421,149.0
7533,CHACARITA,2800.0,334.0260731285959,-34.589308100000004,-58.4455666,143.0
7534,CHACARITA,2989.1304347826085,971.6637102974513,-34.582203,-58.447437,147.0
7535,CHACARITA,3037.037037037037,165.69603517247566,-34.590475,-58.448914,144.0
7536,CHACARITA,2244.8979591836733,242.0675678423202,-34.5868829,-58.4524243,152.0
7537,CHACARITA,2303.6649214659687,696.9905544882162,-34.5820559,-58.4507191,149.0
7538,CHACARITA,2619.0476190476197,848.0297218235036,-34.5838763,-58.4464085,143.0
7539,CHACARITA,2222.222222222222,224.26073476054262,-34.586915999999995,-58.4525821,152.0
7540,CHACARITA,3500.0,841.1538796233968,-34.5813757142,-58.449575378,149.0
7541,CHACARITA,3500.0,860.0600295978523,-34.581299326199996,-58.4494152047,149.0
7542,CHACARITA,3442.3076923076924,788.9568086234642,-34.588317,-58.441088,145.0
7543,CHACARITA,2163.414634146341,910.5901396037222,-34.588245,-58.439884,145.0
7544,CHACARITA,2181.5789473684213,910.5901396037222,-34.588245,-58.439884,145.0
7545,CHACARITA,2595.744680851064,757.4177581072161,-34.579518,-58.455462,149.0
7546,CHACARITA,2957.142857142857,838.2456945599015,-34.5788423,-58.45625160000001,149.0
7547,CHACARITA,3567.1641791044776,957.2404804648617,-34.581959999999995,-58.447761,147.0
7548,CHACARITA,3968.2539682539677,931.8941713575337,-34.581495700000005,-58.44841750000001,147.0
7549,CHACARITA,2804.347826086957,823.5019341091584,-34.588103000000004,-58.44085,145.0
7550,CHACARITA,1847.8260869565213,685.0903683071609,-34.5807619317,-58.45796366800001,149.0
7551,CHACARITA,2200.0,864.8620752441335,-34.5835065,-58.4477499,152.0
7552,CHACARITA,3043.478260869565,924.8559578614233,-34.5785876,-58.4583998,149.0
7553,CHACARITA,2407.4074074074074,814.8208335649466,-34.5850759,-58.44398399999999,143.0
7554,CHACARITA,2604.1666666666665,747.74767400499,-34.580377,-58.458463,149.0
7555,CHACARITA,2253.393665158371,906.5144925601026,-34.583846,-58.444605,143.0
7556,CHACARITA,2150.0,709.3443184019496,-34.58589,-58.444483,143.0
7557,CHACARITA,2605.263157894737,704.5695653356252,-34.58401489,-58.44913483,152.0
7558,CHACARITA,1756.0,921.025077273472,-34.57831573,-58.4602356,351.0
7559,CHACARITA,2580.6451612903224,24.33469955201005,-34.591739600000004,-58.4477496,144.0
7560,CHACARITA,2151.1627906976746,473.707777420541,-34.5872441374,-58.4468294179,143.0
7561,CHACARITA,4062.5,965.9603319115981,-34.5827592,-58.44667629999999,143.0
7562,CHACARITA,2787.878787878788,751.0677136272261,-34.580937,-58.451237,149.0
7563,CHACARITA,2421.0526315789475,216.83537587995394,-34.58685379999999,-58.4526668,152.0
7564,CHACARITA,1555.5555555555554,579.4259190302214,-34.584843736799996,-58.4499625381,152.0
7565,CHACARITA,2807.6923076923076,468.66443324593524,-34.5885014,-58.4446509,143.0
7566,CHACARITA,2017.5438596491226,74.98957726154752,-34.5912626723,-58.44692611479999,145.0
7567,CHACARITA,2678.5714285714284,438.0743380162127,-34.58305,-58.4531554,149.0
7568,CHACARITA,3524.590163934426,869.4132279498643,-34.5813277,-58.4492802,149.0
7569,CHACARITA,2632.3529411764707,1000.3083283265778,-34.5825729,-58.445885,143.0
7570,CHACARITA,2632.3529411764707,1000.2329878843186,-34.5825713093,-58.4458961465,143.0
7571,CHACARITA,1612.6126126126126,437.59450719205,-34.58324,-58.457747,149.0
7572,CHACARITA,2010.6382978723404,492.68257877279086,-34.5864299,-58.45020079999999,152.0
7573,CHACARITA,2621.621621621621,736.948103602127,-34.5797517,-58.45613589999999,149.0
7574,CHACARITA,4016.393442622951,860.0377242726922,-34.581407500000005,-58.44932420000001,149.0
7575,CHACARITA,2941.1764705882347,192.85156793103997,-34.590171999999995,-58.44651089999999,143.0
7576,CHACARITA,1740.7407407407404,440.8279856594743,-34.5852389594,-58.4511850891,152.0
7577,CHACARITA,4083.333333333334,870.0591479510736,-34.5812711803,-58.4493201971,149.0
7578,CHACARITA,2633.333333333333,132.40086008241875,-34.590738,-58.448754,144.0
7579,CHACARITA,1817.2972972972973,445.0684736468585,-34.587423,-58.450516,151.0
7580,CHACARITA,1988.333333333333,445.0684736468585,-34.587423,-58.450516,151.0
7581,CHACARITA,2850.0,974.8502014314705,-34.583033,-58.445034,143.0
7582,CHACARITA,2243.2432432432433,472.60675311891606,-34.587302630399996,-58.4466249481,143.0
7583,CHACARITA,2857.142857142857,668.0352465911499,-34.581871500000005,-58.4512822,149.0
7584,CHACARITA,2432.4324324324325,343.483960803033,-34.589290000000005,-58.450003,144.0
7585,CHACARITA,3333.333333333333,854.315157137651,-34.581514,-58.44930400000001,149.0
7586,CHACARITA,3205.128205128205,869.4061443603063,-34.5813278,-58.4492802,149.0
7587,CHACARITA,3054.5454545454545,770.1172968148729,-34.580216,-58.452051,149.0
7588,CHACARITA,3307.6923076923076,308.60561577600504,-34.5841198,-58.4536679,149.0
7589,CHACARITA,2982.142857142857,921.287558003875,-34.5789785,-58.4596829,351.0
7590,CHACARITA,2375.0,399.26087360496683,-34.582800899999995,-58.45587800000001,149.0
7591,CHACARITA,3023.255813953489,681.5014156121504,-34.580325,-58.4541032,149.0
8001,VILLA ORTUZAR,2375.0,517.2177142029132,-34.5793006,-58.4658543,156.0
8002,VILLA ORTUZAR,2750.0,517.2177142029132,-34.5793006,-58.4658543,156.0
8003,VILLA ORTUZAR,2540.983606557377,517.2177142029132,-34.5793006,-58.4658543,156.0
8004,VILLA ORTUZAR,2572.0588235294117,517.2177142029132,-34.5793006,-58.4658543,156.0
8005,VILLA ORTUZAR,2567.5675675675675,517.2177142029132,-34.5793006,-58.4658543,156.0
8006,VILLA ORTUZAR,3000.0,366.04146834113686,-34.5795708,-58.4768119,159.0
8007,VILLA ORTUZAR,3000.0,366.04146834113686,-34.5795708,-58.4768119,159.0
8008,VILLA ORTUZAR,2600.0,1011.5696403023733,-34.5753615,-58.4632282,351.0
8009,VILLA ORTUZAR,2630.384615384615,550.1761489549776,-34.5772065,-58.4713441,159.0
8010,VILLA ORTUZAR,2633.325203252033,550.1761489549776,-34.5772065,-58.4713441,159.0
8011,VILLA ORTUZAR,3414.2,550.1761489549776,-34.5772065,-58.4713441,159.0
8012,VILLA ORTUZAR,3224.142857142857,550.1761489549776,-34.5772065,-58.4713441,159.0
8013,VILLA ORTUZAR,3399.8644067796613,550.1761489549776,-34.5772065,-58.4713441,159.0
8014,VILLA ORTUZAR,3000.0,1010.069335560555,-34.5749839,-58.4646265,156.0
8015,VILLA ORTUZAR,1847.8260869565213,1054.3885405457127,-34.5747592,-58.4638414,351.0
8016,VILLA ORTUZAR,3163.333333333333,899.5537934212015,-34.5759662,-58.46481479999999,156.0
8017,VILLA ORTUZAR,2657.142857142857,568.8475178055203,-34.5772559194,-58.4709758942,159.0
8018,VILLA ORTUZAR,3220.5882352941176,545.9475762552627,-34.5772844,-58.47129520000001,159.0
8019,VILLA ORTUZAR,2842.857142857143,545.9475762552627,-34.5772844,-58.47129520000001,159.0
8020,VILLA ORTUZAR,2135.625,579.5212791419127,-34.5868729,-58.471121,158.0
8021,VILLA ORTUZAR,2529.6,579.5212791419127,-34.5868729,-58.471121,158.0
8022,VILLA ORTUZAR,2656.25,579.5212791419127,-34.5868729,-58.471121,158.0
8023,VILLA ORTUZAR,3243.2432432432433,99.1586557577538,-34.58075520000001,-58.474677,159.0
8024,VILLA ORTUZAR,2035.521739130435,274.3668888360209,-34.583793,-58.469024,157.0
8025,VILLA ORTUZAR,2162.1272727272726,274.3668888360209,-34.583793,-58.469024,157.0
8026,VILLA ORTUZAR,2294.730769230769,274.3668888360209,-34.583793,-58.469024,157.0
8027,VILLA ORTUZAR,2323.44,274.3668888360209,-34.583793,-58.469024,157.0
8028,VILLA ORTUZAR,2540.5405405405404,58.0955008607595,-34.583803,-58.466961,157.0
8029,VILLA ORTUZAR,1656.6037735849054,925.7469471355982,-34.5776674,-58.4608381,351.0
8030,VILLA ORTUZAR,2366.65,330.72923566078987,-34.584428700000004,-58.4695471,157.0
8031,VILLA ORTUZAR,2727.2727272727275,806.9350733533043,-34.576941299999994,-58.4643539,351.0
8032,VILLA ORTUZAR,1843.9716312056732,767.6402994902106,-34.577529299999995,-58.4637419,351.0
8033,VILLA ORTUZAR,2466.6666666666665,195.11624514993673,-34.584759000000005,-58.4647951,351.0
8034,VILLA ORTUZAR,2054.945054945055,380.18053335760396,-34.578496200000004,-58.4770529,164.0
8035,VILLA ORTUZAR,2448.2758620689656,308.2422759245658,-34.5793176,-58.4721764,159.0
8036,VILLA ORTUZAR,2393.162393162393,415.4670658313459,-34.578042,-58.4757533,159.0
8037,VILLA ORTUZAR,2265.625,161.2033298429973,-34.584986789,-58.465247374099995,158.0
8038,VILLA ORTUZAR,2540.983606557377,274.2919263972839,-34.5796943,-58.4722307,159.0
8039,VILLA ORTUZAR,2540.983606557377,303.0010415438392,-34.579411629,-58.4721448693,159.0
8040,VILLA ORTUZAR,2185.714285714286,465.3782414823453,-34.5858199197,-58.4714911222,161.0
8041,VILLA ORTUZAR,2103.75,487.4594499395095,-34.5860672378,-58.4715340375,161.0
8042,VILLA ORTUZAR,2682.926829268293,558.9975233513737,-34.576889,-58.471735,159.0
8043,VILLA ORTUZAR,1887.5739644970413,478.7619680576209,-34.585458,-58.470738,161.0
8044,VILLA ORTUZAR,3642.857142857143,215.60090272849317,-34.5795446,-58.4746749,159.0
8045,VILLA ORTUZAR,2600.0,757.0788279514506,-34.5773498163,-58.46456832649999,351.0
8046,VILLA ORTUZAR,3085.1063829787236,717.9694225400382,-34.577740500000004,-58.4683466,156.0
8047,VILLA ORTUZAR,3333.333333333333,914.0612554918099,-34.5758687,-58.4646409,156.0
8048,VILLA ORTUZAR,3333.333333333333,914.0612554918099,-34.5758687,-58.4646409,156.0
8049,VILLA ORTUZAR,1864.4067796610173,650.4464755591183,-34.5781957,-58.46767809999999,156.0
8050,VILLA ORTUZAR,1990.0,573.3959869824384,-34.5772205845,-58.470954436499994,159.0
8051,VILLA ORTUZAR,2833.333333333333,554.6336175199707,-34.5772798523,-58.4711626819,159.0
8052,VILLA ORTUZAR,3170.212765957447,685.6433717212474,-34.5754114686,-58.472384847700006,159.0
8053,VILLA ORTUZAR,3372.8813559322034,685.6433717212474,-34.5754114686,-58.472384847700006,159.0
8054,VILLA ORTUZAR,2476.894639556377,864.1041183615373,-34.574536,-58.47027900000001,159.0
8055,VILLA ORTUZAR,3750.0,413.06590219812773,-34.5793555,-58.4708031,352.0
8056,VILLA ORTUZAR,3750.0,399.9099419015162,-34.5794066019,-58.470918310600005,352.0
8057,VILLA ORTUZAR,3750.0,377.12362692749673,-34.579601394,-58.4710190534,352.0
8058,VILLA ORTUZAR,3205.128205128205,577.1555377383887,-34.58535379999999,-58.4606027,148.0
8059,VILLA ORTUZAR,3243.2432432432433,553.651457488441,-34.586582,-58.4710108,158.0
8060,VILLA ORTUZAR,2348.993288590604,248.0365663583019,-34.5788618666,-58.4783792496,164.0
8061,VILLA ORTUZAR,2636.3636363636365,727.8484917604779,-34.580420000000004,-58.460814,351.0
8062,VILLA ORTUZAR,2674.418604651163,62.68086750059966,-34.580825,-58.474002,159.0
8063,VILLA ORTUZAR,2417.4757281553398,382.5755484872764,-34.582071,-58.463468000000006,351.0
8064,VILLA ORTUZAR,1689.7142857142858,199.85950505211986,-34.580029,-58.47523399999999,159.0
8065,VILLA ORTUZAR,3658.536585365853,270.4954982571716,-34.580065000000005,-58.47192,352.0
8066,VILLA ORTUZAR,2875.0,119.43708935897223,-34.5828754802,-58.4662783379,156.0
8067,VILLA ORTUZAR,2256.880733944954,536.2590720919928,-34.577096999999995,-58.47178100000001,159.0
8068,VILLA ORTUZAR,3404.761904761905,257.4185851723589,-34.583046,-58.468618000000006,157.0
8069,VILLA ORTUZAR,2656.25,458.7802611466063,-34.5858199197,-58.471619868199994,161.0
8070,VILLA ORTUZAR,3112.359550561797,421.45597600154093,-34.5775953,-58.47442,159.0
8071,VILLA ORTUZAR,2761.904761904762,577.4953611979535,-34.5766528,-58.4718371,159.0
8072,VILLA ORTUZAR,2529.6,515.8906878287419,-34.5862898501,-58.471403841800004,161.0
8073,VILLA ORTUZAR,2083.714285714286,515.8906878287419,-34.5862898501,-58.471403841800004,161.0
8074,VILLA ORTUZAR,2103.75,515.8906878287419,-34.5862898501,-58.471403841800004,161.0
8075,VILLA ORTUZAR,1976.25,460.21558349140196,-34.5857929,-58.47153960000001,161.0
8076,VILLA ORTUZAR,2224.1379310344832,359.4329545371027,-34.5783061,-58.4772203,164.0
8077,VILLA ORTUZAR,2211.5384615384614,811.3687175509692,-34.578290700000004,-58.4617029,351.0
8078,VILLA ORTUZAR,2734.375,542.0282694057416,-34.577109864200004,-58.4716478715,159.0
8079,VILLA ORTUZAR,2734.375,557.7125007449334,-34.5776684526,-58.470633886899996,159.0
8080,VILLA ORTUZAR,2572.0588235294117,310.93132771241795,-34.58425510000001,-58.4693789,157.0
8081,VILLA ORTUZAR,2666.6666666666665,558.3713296396102,-34.5868243,-58.47092850000001,158.0
8082,VILLA ORTUZAR,3424.6184210526317,582.8766421855348,-34.577062,-58.4710282,159.0
8083,VILLA ORTUZAR,2050.0,253.36969574419254,-34.58241029999999,-58.4712216,161.0
8084,VILLA ORTUZAR,2172.1311475409834,421.10102743059326,-34.577715999999995,-58.475053,159.0
8085,VILLA ORTUZAR,2424.242424242424,953.725959196489,-34.575513332199996,-58.46458564970001,156.0
8086,VILLA ORTUZAR,3119.04761904762,782.8237044309947,-34.579047,-58.461265,351.0
8087,VILLA ORTUZAR,2845.238095238096,577.4122662644824,-34.5772445174,-58.4708622745,159.0
8088,VILLA ORTUZAR,2833.333333333333,559.5747106038453,-34.5773395409,-58.4710041413,159.0
8089,VILLA ORTUZAR,1990.0,557.300175682885,-34.5772865386,-58.4711114297,159.0
8090,VILLA ORTUZAR,2024.793388429752,694.2790714088679,-34.5760598,-58.4707172,159.0
8091,VILLA ORTUZAR,2734.375,544.0807389191815,-34.5773572083,-58.471218718,159.0
8092,VILLA ORTUZAR,1788.6178861788615,989.8375685416497,-34.574343,-58.468513,159.0
8093,VILLA ORTUZAR,2553.1914893617013,313.0748506310964,-34.5844331,-58.4693861,157.0
8094,VILLA ORTUZAR,2607.4766355140187,545.7833186515354,-34.5772886,-58.4712916,159.0
8095,VILLA ORTUZAR,1970.2970297029706,545.7833186515354,-34.5772886,-58.4712916,159.0
8096,VILLA ORTUZAR,2565.217391304348,361.32737321192525,-34.579448799999994,-58.47137579999999,352.0
8097,VILLA ORTUZAR,2821.917808219178,461.663736173454,-34.5788289,-58.47070770000001,352.0
